section,training_seed,split,prediction_source,score_or_state,region,window_sec,metric,legacy_value,final_value,signed_difference_final_minus_legacy,absolute_difference,exactly_equal
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,auroc,0.6033127995345405,0.6000689655172414,-0.0032438340172991076,0.0032438340172991076,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,aupr,0.5862181529935753,0.5790493945931792,-0.0071687584003961025,0.0071687584003961025,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,auroc,0.7715986615777858,0.7694610116234477,-0.0021376499543380723,0.0021376499543380723,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,aupr,0.5663750513438061,0.5589188421644848,-0.007456209179321216,0.007456209179321216,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,auroc,0.6430744352114254,0.6298136834990086,-0.013260751712416807,0.013260751712416807,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,aupr,0.5964557345299614,0.5747769340310785,-0.021678800498882822,0.021678800498882822,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,auroc,0.775044182937546,0.7738293776633904,-0.001214805274155517,0.001214805274155517,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,aupr,0.5642156575878415,0.5588627967988385,-0.005352860789002989,0.005352860789002989,False
boundary_proximity_detection,0,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,auroc,0.6299877127131339,0.6299877127131339,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,aupr,0.0238173034306343,0.02381730343063438,7.979727989493313e-17,7.979727989493313e-17,False
boundary_proximity_detection,0,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,auroc,0.639850364410631,0.639850364410631,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,aupr,0.0271646842022094,0.02716468420220944,4.163336342344337e-17,4.163336342344337e-17,False
boundary_proximity_detection,0,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,auroc,0.6261377434878469,0.6261377434878469,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,aupr,0.0431134584721925,0.043113458472192515,1.3877787807814457e-17,1.3877787807814457e-17,False
boundary_proximity_detection,0,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,auroc,0.6360184497331293,0.6360184497331293,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,aupr,0.0474222190968875,0.0474222190968875,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,auroc,0.621256798049663,0.621256798049663,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,aupr,0.0822304336746374,0.0822304336746374,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,auroc,0.6286608610416401,0.6286608610416401,0.0,0.0,True
boundary_proximity_detection,0,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,aupr,0.0856908280741532,0.08569082807415326,6.938893903907228e-17,6.938893903907228e-17,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,auroc,0.6461575578035493,0.6478873160413616,0.0017297582378122955,0.0017297582378122955,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,aupr,0.0292825198844444,0.029036595352833025,-0.0002459245316113745,0.0002459245316113745,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,auroc,0.6236810803835429,0.6265371732507448,0.002856092867201898,0.002856092867201898,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,aupr,0.0222572555763469,0.02225075529005418,-6.50028629272173e-06,6.50028629272173e-06,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,auroc,0.6410144071412162,0.6430515154498615,0.002037108308645341,0.002037108308645341,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,aupr,0.0507073096918403,0.05026397508743971,-0.0004433346044005887,0.0004433346044005887,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,auroc,0.6185669832120555,0.6261513182429792,0.007584335030923706,0.007584335030923706,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,aupr,0.041230954499931,0.041880583187813236,0.0006496286878822366,0.0006496286878822366,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,auroc,0.6345517423966641,0.6352723238416722,0.0007205814450080839,0.0007205814450080839,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,aupr,0.0896078602039874,0.0891979903959686,-0.0004098698080187979,0.0004098698080187979,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,auroc,0.6160411515435177,0.6212853612835411,0.005244209740023376,0.005244209740023376,False
boundary_proximity_detection,0,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,aupr,0.0783472403117187,0.07900292032791638,0.0006556800161976739,0.0006556800161976739,False
boundary_proximity_detection,0,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,auroc,0.5883878803933108,0.5883878803933108,0.0,0.0,True
boundary_proximity_detection,0,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,aupr,0.0321479955331024,0.032147995533102484,8.326672684688674e-17,8.326672684688674e-17,False
boundary_proximity_detection,0,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,auroc,0.5908640284402275,0.5908640284402275,0.0,0.0,True
boundary_proximity_detection,0,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,aupr,0.0429103183518185,0.04291031835181852,2.0816681711721685e-17,2.0816681711721685e-17,False
boundary_proximity_detection,0,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,auroc,0.5926820277535758,0.5926820277535758,0.0,0.0,True
boundary_proximity_detection,0,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,aupr,0.063931845526196,0.06393184552619607,6.938893903907228e-17,6.938893903907228e-17,False
boundary_proximity_detection,0,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,auroc,0.5956839641805262,0.5956839641805262,0.0,0.0,True
boundary_proximity_detection,0,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,aupr,0.0760408765586602,0.07604087655866026,6.938893903907228e-17,6.938893903907228e-17,False
boundary_proximity_detection,0,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,auroc,0.5855300875279587,0.5855300875279587,0.0,0.0,True
boundary_proximity_detection,0,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,aupr,0.1134523936156544,0.11345239361565447,6.938893903907228e-17,6.938893903907228e-17,False
boundary_proximity_detection,0,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,auroc,0.5875594605730715,0.5875594605730715,0.0,0.0,True
boundary_proximity_detection,0,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,aupr,0.1244116731952907,0.1244116731952907,0.0,0.0,True
boundary_proximity_detection,0,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,auroc,0.582680539605756,0.5832132520382716,0.0005327124325155141,0.0005327124325155141,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,aupr,0.0414866276311803,0.04175490364516315,0.00026827601398284745,0.00026827601398284745,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,auroc,0.5762430182522564,0.5736965221828055,-0.0025464960694508987,0.0025464960694508987,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,aupr,0.0267359907110824,0.02706882063264917,0.0003328299215667706,0.0003328299215667706,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,auroc,0.589500688248133,0.5899023097945231,0.0004016215463901185,0.0004016215463901185,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,aupr,0.0730976419350314,0.073323571755286,0.00022592982025460007,0.00022592982025460007,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,auroc,0.5847878578709279,0.5806135263485198,-0.004174331522408092,0.004174331522408092,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,aupr,0.0529361357603528,0.05244269502256531,-0.0004934407377874886,0.0004934407377874886,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,auroc,0.5822485510836531,0.5834382041611526,0.0011896530774994085,0.0011896530774994085,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,aupr,0.1202145427207351,0.12131906285824567,0.00110452013751057,0.00110452013751057,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,auroc,0.5785294943423267,0.5754144991110874,-0.0031149952312392593,0.0031149952312392593,False
boundary_proximity_detection,0,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,aupr,0.100384669990538,0.09954432334182892,-0.0008403466487090783,0.0008403466487090783,False
boundary_proximity_detection,1,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,auroc,0.6274843884129202,0.6274843884129202,0.0,0.0,True
boundary_proximity_detection,1,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,aupr,0.0266708990476976,0.02667089904769769,9.020562075079397e-17,9.020562075079397e-17,False
boundary_proximity_detection,1,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,auroc,0.6322403819719132,0.6322403819719132,0.0,0.0,True
boundary_proximity_detection,1,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,aupr,0.024687942168021,0.02468794216802101,1.0408340855860843e-17,1.0408340855860843e-17,False
boundary_proximity_detection,1,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,auroc,0.618003183354665,0.618003183354665,0.0,0.0,True
boundary_proximity_detection,1,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,aupr,0.0448416536685832,0.044841653668583274,7.632783294297951e-17,7.632783294297951e-17,False
boundary_proximity_detection,1,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,auroc,0.6262179240470074,0.6262179240470074,0.0,0.0,True
boundary_proximity_detection,1,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,aupr,0.0450055555685436,0.04500555556854369,9.020562075079397e-17,9.020562075079397e-17,False
boundary_proximity_detection,1,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,auroc,0.6257688434608712,0.6257688434608712,0.0,0.0,True
boundary_proximity_detection,1,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,aupr,0.0840374536015364,0.0840374536015364,0.0,0.0,True
boundary_proximity_detection,1,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,auroc,0.6343447475955667,0.6343447475955667,0.0,0.0,True
boundary_proximity_detection,1,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,aupr,0.0875573258349685,0.08755732583496853,2.7755575615628914e-17,2.7755575615628914e-17,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,auroc,0.6404080613578855,0.6327846133993144,-0.007623447958571172,0.007623447958571172,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,aupr,0.0242394481155356,0.02341078986539793,-0.000828658250137667,0.000828658250137667,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,auroc,0.6463055382561029,0.6366549684962942,-0.009650569759808714,0.009650569759808714,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,aupr,0.0247067836758985,0.022340993741044184,-0.0023657899348543156,0.0023657899348543156,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,auroc,0.6346372556917008,0.6269276898153534,-0.007709565876347413,0.007709565876347413,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,aupr,0.0450882209886137,0.0433016949176135,-0.0017865260710002023,0.0017865260710002023,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,auroc,0.6418103949806224,0.6312422989369924,-0.01056809604363007,0.01056809604363007,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,aupr,0.0464739450979746,0.04182703351357271,-0.0046469115844018916,0.0046469115844018916,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,auroc,0.6394000066187907,0.632982537423746,-0.006417469195044712,0.006417469195044712,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,aupr,0.0882841137306157,0.08545872993969642,-0.002825383790919289,0.002825383790919289,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,auroc,0.651861771282958,0.6444483316707562,-0.007413439612201755,0.007413439612201755,False
boundary_proximity_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,aupr,0.0943475491722789,0.08618110221060885,-0.008166446961670057,0.008166446961670057,False
boundary_proximity_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,auroc,0.5690476527330222,0.5690476527330222,0.0,0.0,True
boundary_proximity_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,aupr,0.0263450937730263,0.026345093773026344,4.5102810375396984e-17,4.5102810375396984e-17,False
boundary_proximity_detection,1,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,auroc,0.5756179232432936,0.5756179232432936,0.0,0.0,True
boundary_proximity_detection,1,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,aupr,0.0273633622180025,0.027363362218002535,3.469446951953614e-17,3.469446951953614e-17,False
boundary_proximity_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,auroc,0.5622332867528927,0.5622332867528927,0.0,0.0,True
boundary_proximity_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,aupr,0.0499784493582292,0.04997844935822923,3.469446951953614e-17,3.469446951953614e-17,False
boundary_proximity_detection,1,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,auroc,0.565683457346717,0.565683457346717,0.0,0.0,True
boundary_proximity_detection,1,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,aupr,0.0507572995116267,0.05075729951162672,2.0816681711721685e-17,2.0816681711721685e-17,False
boundary_proximity_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,auroc,0.544973323272107,0.544973323272107,0.0,0.0,True
boundary_proximity_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,aupr,0.0909454799950333,0.09094547999503336,5.551115123125783e-17,5.551115123125783e-17,False
boundary_proximity_detection,1,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,auroc,0.5509815964902364,0.5509815964902364,0.0,0.0,True
boundary_proximity_detection,1,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,aupr,0.0923825365228,0.09238253652280007,6.938893903907228e-17,6.938893903907228e-17,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,auroc,0.5802555948050229,0.5775100954078123,-0.0027454993972105823,0.0027454993972105823,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,aupr,0.0282029134492877,0.027909292125977835,-0.00029362132330986584,0.00029362132330986584,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,auroc,0.5921914598042477,0.590164551760883,-0.0020269080433646947,0.0020269080433646947,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,aupr,0.0331879971877255,0.03184626686016337,-0.0013417303275621295,0.0013417303275621295,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,auroc,0.5711903756282125,0.5678547494752662,-0.0033356261529463582,0.0033356261529463582,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,aupr,0.0523523360223446,0.0517818400033749,-0.0005704960189696975,0.0005704960189696975,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,auroc,0.5847387191263793,0.5808016019166363,-0.003937117209742991,0.003937117209742991,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,aupr,0.0617673752465757,0.059065741006524224,-0.002701634240051473,0.002701634240051473,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,auroc,0.5553855045049688,0.5534815764010347,-0.0019039281039341382,0.0019039281039341382,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,aupr,0.0945338831830233,0.09361642798419048,-0.0009174551988328228,0.0009174551988328228,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,auroc,0.5679220148970435,0.5622705501448639,-0.005651464752179591,0.005651464752179591,False
boundary_proximity_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,aupr,0.1039426162191283,0.10045098148053624,-0.003491634738592056,0.003491634738592056,False
boundary_proximity_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,auroc,0.6351532825009959,0.6351532825009959,0.0,0.0,True
boundary_proximity_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,aupr,0.0286331417352819,0.0286331417352819,0.0,0.0,True
boundary_proximity_detection,2,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,auroc,0.6381447318958892,0.6381447318958892,0.0,0.0,True
boundary_proximity_detection,2,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,aupr,0.0289386212581855,0.028938621258185592,9.367506770274758e-17,9.367506770274758e-17,False
boundary_proximity_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,auroc,0.6260530131481199,0.6260530131481199,0.0,0.0,True
boundary_proximity_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,aupr,0.0516999476063854,0.05169994760638544,3.469446951953614e-17,3.469446951953614e-17,False
boundary_proximity_detection,2,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,auroc,0.6265887684564458,0.6265887684564458,0.0,0.0,True
boundary_proximity_detection,2,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,aupr,0.0504403029066831,0.05044030290668311,6.938893903907228e-18,6.938893903907228e-18,False
boundary_proximity_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,auroc,0.6229729953337526,0.6229729953337526,0.0,0.0,True
boundary_proximity_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,aupr,0.0924507236325112,0.09245072363251126,6.938893903907228e-17,6.938893903907228e-17,False
boundary_proximity_detection,2,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,auroc,0.6239277165014332,0.6239277165014332,0.0,0.0,True
boundary_proximity_detection,2,val,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,aupr,0.0910859749945227,0.09108597499452271,1.3877787807814457e-17,1.3877787807814457e-17,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,auroc,0.6529503515061746,0.6528549707405475,-9.538076562709552e-05,9.538076562709552e-05,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,aupr,0.0315958490364024,0.0317190125230026,0.00012316348660020016,0.00012316348660020016,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,auroc,0.6355721162747638,0.630447363843957,-0.005124752430806789,0.005124752430806789,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,aupr,0.0231977230449887,0.022510364870596038,-0.0006873581743926625,0.0006873581743926625,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,auroc,0.6397785077316436,0.6408776899645265,0.001099182232882967,0.001099182232882967,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,aupr,0.0540440700298808,0.054033393912652126,-1.0676117228672344e-05,1.0676117228672344e-05,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,auroc,0.6239140941759825,0.6247543864359852,0.0008402922600027063,0.0008402922600027063,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,aupr,0.0416195086088173,0.04134308332953188,-0.00027642527928542493,0.00027642527928542493,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,auroc,0.6383958415083278,0.6397267700143565,0.0013309285060286724,0.0013309285060286724,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,aupr,0.0961233391583964,0.09605697075394623,-6.636840445016501e-05,6.636840445016501e-05,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,auroc,0.621045469516529,0.6264327712088906,0.005387301692361679,0.005387301692361679,False
boundary_proximity_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,aupr,0.0781468977619817,0.07949293565737392,0.001346037895392213,0.001346037895392213,False
boundary_proximity_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,auroc,0.5995968158263485,0.5995968158263485,0.0,0.0,True
boundary_proximity_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,5.0,aupr,0.0276652181348631,0.027665218134863136,3.469446951953614e-17,3.469446951953614e-17,False
boundary_proximity_detection,2,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,auroc,0.6077350314790092,0.6077350314790092,0.0,0.0,True
boundary_proximity_detection,2,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,5.0,aupr,0.0283228385693813,0.02832283856938135,5.204170427930421e-17,5.204170427930421e-17,False
boundary_proximity_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,auroc,0.6043803152184494,0.6043803152184494,0.0,0.0,True
boundary_proximity_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,10.0,aupr,0.0552504688318757,0.05525046883187572,2.0816681711721685e-17,2.0816681711721685e-17,False
boundary_proximity_detection,2,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,auroc,0.609011279867998,0.609011279867998,0.0,0.0,True
boundary_proximity_detection,2,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,10.0,aupr,0.0551966032625039,0.05519660326250393,3.469446951953614e-17,3.469446951953614e-17,False
boundary_proximity_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,auroc,0.5966401780152645,0.5966401780152645,0.0,0.0,True
boundary_proximity_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary_is_positive,20.0,aupr,0.1069676349515026,0.10696763495150269,8.326672684688674e-17,8.326672684688674e-17,False
boundary_proximity_detection,2,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,auroc,0.5977124737870555,0.5977124737870555,0.0,0.0,True
boundary_proximity_detection,2,test,deterministic_raw,normalised_entropy,near_boundary_is_positive,20.0,aupr,0.1031272013316853,0.10312720133168532,1.3877787807814457e-17,1.3877787807814457e-17,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,auroc,0.6108811563926546,0.6098197952773208,-0.0010613611153338365,0.0010613611153338365,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,5.0,aupr,0.0285135049447498,0.028484625735750314,-2.8879208999486872e-05,2.8879208999486872e-05,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,auroc,0.6059799130357565,0.6067129231755645,0.0007330101398079769,0.0007330101398079769,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,5.0,aupr,0.030429237444443,0.03089147984151689,0.00046224239707388926,0.00046224239707388926,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,auroc,0.6113569550068343,0.6105387160692866,-0.0008182389375477328,0.0008182389375477328,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,10.0,aupr,0.0552259610773259,0.05524080039664438,1.483931931847704e-05,1.483931931847704e-05,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,auroc,0.606731171325113,0.6068844121250737,0.00015324079996070772,0.00015324079996070772,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,10.0,aupr,0.056643552067107,0.05760352321607031,0.0009599711489633109,0.0009599711489633109,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,auroc,0.5990500249521739,0.5989236188466083,-0.00012640610556557963,0.00012640610556557963,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary_is_positive,20.0,aupr,0.1029046927094595,0.1031662863523516,0.00026159364289210507,0.00026159364289210507,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,auroc,0.5953674491618507,0.5935973307270018,-0.0017701184348488663,0.0017701184348488663,False
boundary_proximity_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary_is_positive,20.0,aupr,0.1023923537883239,0.10234109650898457,-5.125727933932844e-05,5.125727933932844e-05,False
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,raw,overall,,nll,1.130344569530492,1.1303445711125129,1.5820209586792089e-09,1.5820209586792089e-09,False
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,raw,overall,,brier,0.5359307133703093,0.535930713725868,3.555586935988231e-10,3.555586935988231e-10,False
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,raw,overall,,ece_15_bins,0.2048696853173505,0.2048696859825975,6.65246996378599e-10,6.65246996378599e-10,False
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,raw,overall,,accuracy,0.6523877405559515,0.6523877405559515,0.0,0.0,True
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,temperature_scaled,overall,,nll,0.9376078468046564,0.9376078471837708,3.791144065345975e-10,3.791144065345975e-10,False
temperature_scaling_calibration,0,test,deterministic_temperature_scaling,temperature_scaled,overall,,brier,0.4776739610302157,0.4776739611050098,7.479411534561109e-11,7.479411534561109e-11,False
